period,country,indicator,breakdown,unit,value,flags,reference_period,remarks
desi_2022,PL,desi_ict_grad,f,pc_grad,0.8,"",2020,
desi_2023,PL,desi_ict_grad,f,pc_grad,0.9,"",2021,
desi_2024,PL,desi_ict_grad,f,pc_grad,0.9,de,2022,
desi_2018,PT,desi_ict_grad,f,pc_grad,0.3,"",2016,
desi_2019,PT,desi_ict_grad,f,pc_grad,0.3,"",2017,
desi_2020,PT,desi_ict_grad,f,pc_grad,0.4,"",2018,
desi_2021,PT,desi_ict_grad,f,pc_grad,0.4,"",2019,
desi_2022,PT,desi_ict_grad,f,pc_grad,0.4,"",2020,
desi_2023,PT,desi_ict_grad,f,pc_grad,0.5,"",2021,
desi_2024,PT,desi_ict_grad,f,pc_grad,0.5,"",2022,
desi_2018,RO,desi_ict_grad,f,pc_grad,1.6,"",2016,
desi_2019,RO,desi_ict_grad,f,pc_grad,1.9,"",2017,
desi_2020,RO,desi_ict_grad,f,pc_grad,2,"",2018,
desi_2021,RO,desi_ict_grad,f,pc_grad,2.2,"",2019,
desi_2022,RO,desi_ict_grad,f,pc_grad,2.3,"",2020,
desi_2023,RO,desi_ict_grad,f,pc_grad,2.4,"",2021,
desi_2024,RO,desi_ict_grad,f,pc_grad,2.4,"",2022,
desi_2018,SI,desi_ict_grad,f,pc_grad,0.5,"",2016,
desi_2019,SI,desi_ict_grad,f,pc_grad,0.5,"",2017,
desi_2020,SI,desi_ict_grad,f,pc_grad,0.6,"",2018,
desi_2021,SI,desi_ict_grad,f,pc_grad,0.6,"",2019,
desi_2022,SI,desi_ict_grad,f,pc_grad,0.5,"",2020,
desi_2023,EL,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,41.21,"",2022,
desi_2025,EL,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,53.42,"",2024,
desi_2023,ES,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,67.52,"",2022,
desi_2025,ES,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,74.15,"",2024,
desi_2023,FR,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,63.53,b,2022,
desi_2025,FR,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,68.45,"",2024,
desi_2023,HR,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,57.79,"",2022,
desi_2025,HR,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,63.45,"",2024,
desi_2023,IT,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,69.9,"",2022,
desi_2025,IT,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,70.21,"",2024,
desi_2023,CY,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,70.05,"",2022,
desi_2025,CY,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,74.29,"",2024,
desi_2023,LV,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,52.27,"",2022,
desi_2025,LV,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,59.18,"",2024,
desi_2023,LT,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,63.7,"",2022,
desi_2025,LT,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,66.27,"",2024,
desi_2023,LU,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,66.25,"",2022,
desi_2025,LU,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,70.27,"",2024,
desi_2023,HU,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,51.73,"",2022,
desi_2025,HU,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,57.44,"",2024,
desi_2023,MT,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,77.89,"",2022,
desi_2025,MT,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,81.28,"",2024,
desi_2023,NL,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,80.06,"",2022,
desi_2025,NL,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,80.83,"",2024,
desi_2023,AT,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,67.32,"",2022,
desi_2025,AT,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,72.22,"",2024,
desi_2023,PL,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,60.95,"",2022,
desi_2025,PL,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,68.95,"",2024,
desi_2023,PT,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,70.37,"",2022,
desi_2025,PT,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,74.26,"",2024,
desi_2023,RO,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,52.49,"",2022,
desi_2025,RO,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,69.1,"",2024,
desi_2023,SI,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,67.14,"",2022,
desi_2025,SI,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,67.63,"",2024,
desi_2023,SK,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,60.24,"",2022,
desi_2025,SK,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,62.9,"",2024,
desi_2023,FI,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,89.49,"",2022,
desi_2025,FI,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,92.51,"",2024,
desi_2023,SE,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,86.86,"",2022,
desi_2025,SE,desi_sme_di4_gelo,ent_sm_xfin,pc_ent,86.56,b,2024,
desi_2023,CZ,desi_einv,ent_s_xfin,pc_ent,9.26,"",2020,
desi_2023,DK,desi_einv,ent_s_xfin,pc_ent,55.41,"",2020,
desi_2023,DE,desi_einv,ent_s_xfin,pc_ent,14.75,"",2020,
desi_2023,EE,desi_einv,ent_s_xfin,pc_ent,60.97,"",2020,
desi_2023,IE,desi_einv,ent_s_xfin,pc_ent,16.49,"",2020,
desi_2023,ES,desi_einv,ent_s_xfin,pc_ent,29.56,"",2020,
desi_2023,FR,desi_einv,ent_s_xfin,pc_ent,20.54,b,2020,
desi_2023,HR,desi_einv,ent_s_xfin,pc_ent,39.18,"",2020,
desi_2023,IT,desi_einv,ent_s_xfin,pc_ent,94.56,"",2020,
desi_2023,CY,desi_einv,ent_s_xfin,pc_ent,12.02,"",2020,
desi_2023,LV,desi_einv,ent_s_xfin,pc_ent,12.48,"",2020,
desi_2023,LT,desi_einv,ent_s_xfin,pc_ent,25.06,"",2020,
desi_2023,LU,desi_einv,ent_s_xfin,pc_ent,12.22,"",2020,
desi_2023,HU,desi_einv,ent_s_xfin,pc_ent,12.48,"",2020,
desi_2023,MT,desi_einv,ent_s_xfin,pc_ent,20.51,"",2020,
desi_2023,NL,desi_einv,ent_s_xfin,pc_ent,22.2,"",2020,
desi_2023,AT,desi_einv,ent_s_xfin,pc_ent,19.03,"",2020,
desi_2023,PL,desi_einv,ent_s_xfin,pc_ent,10.65,"",2020,
desi_2023,PT,desi_einv,ent_s_xfin,pc_ent,15.6,"",2020,
desi_2023,RO,desi_einv,ent_s_xfin,pc_ent,15.39,"",2020,
desi_2023,SI,desi_einv,ent_s_xfin,pc_ent,56.86,"",2020,
desi_2023,SK,desi_einv,ent_s_xfin,pc_ent,13.75,"",2020,
desi_2023,FI,desi_einv,ent_s_xfin,pc_ent,81.27,"",2020,
desi_2023,SE,desi_einv,ent_s_xfin,pc_ent,42.6,"",2020,
desi_2023,EU,desi_einv,ent_sm_xfin,pc_ent,31.56,"",2020,
desi_2023,BE,desi_einv,ent_sm_xfin,pc_ent,23.54,"",2020,
desi_2023,BG,desi_einv,ent_sm_xfin,pc_ent,9.67,"",2020,
desi_2023,CZ,desi_einv,ent_sm_xfin,pc_ent,11.02,"",2020,
desi_2023,DK,desi_einv,ent_sm_xfin,pc_ent,56.81,"",2020,
desi_2023,DE,desi_einv,ent_sm_xfin,pc_ent,16.72,"",2020,
desi_2023,EE,desi_einv,ent_sm_xfin,pc_ent,61.95,"",2020,
desi_2023,IE,desi_einv,ent_sm_xfin,pc_ent,18.04,"",2020,
desi_2023,EL,desi_einv,ent_sm_xfin,pc_ent,,u,2020,
desi_2023,ES,desi_einv,ent_sm_xfin,pc_ent,31.96,"",2020,
desi_2023,FR,desi_einv,ent_sm_xfin,pc_ent,22.61,b,2020,
desi_2023,HR,desi_einv,ent_sm_xfin,pc_ent,42.02,"",2020,
desi_2023,IT,desi_einv,ent_sm_xfin,pc_ent,94.85,"",2020,
desi_2023,CY,desi_einv,ent_sm_xfin,pc_ent,12.87,"",2020,
desi_2023,LV,desi_einv,ent_sm_xfin,pc_ent,14.23,"",2020,
desi_2023,LT,desi_einv,ent_sm_xfin,pc_ent,26.46,"",2020,
desi_2023,LU,desi_einv,ent_sm_xfin,pc_ent,13.15,"",2020,
desi_2023,HU,desi_einv,ent_sm_xfin,pc_ent,12.96,"",2020,
desi_2023,MT,desi_einv,ent_sm_xfin,pc_ent,21.85,"",2020,
desi_2023,NL,desi_einv,ent_sm_xfin,pc_ent,24.42,"",2020,
desi_2023,AT,desi_einv,ent_sm_xfin,pc_ent,21.05,"",2020,
desi_2023,PL,desi_einv,ent_sm_xfin,pc_ent,12.09,"",2020,
desi_2023,PT,desi_einv,ent_sm_xfin,pc_ent,16.87,"",2020,
desi_2023,RO,desi_einv,ent_sm_xfin,pc_ent,16.53,"",2020,
desi_2023,SI,desi_einv,ent_sm_xfin,pc_ent,57.65,"",2020,
desi_2023,SK,desi_einv,ent_sm_xfin,pc_ent,15.54,"",2020,
desi_2023,FI,desi_einv,ent_sm_xfin,pc_ent,82.57,"",2020,
desi_2023,SE,desi_einv,ent_sm_xfin,pc_ent,44.63,"",2020,
desi_2023,BE,desi_einv,ent_all_xfin,pc_ent,24.59,"",2020,
desi_2023,BG,desi_einv,ent_all_xfin,pc_ent,10.01,"",2020,
desi_2023,CZ,desi_einv,ent_all_xfin,pc_ent,12.2,"",2020,
desi_2023,DK,desi_einv,ent_all_xfin,pc_ent,57.34,"",2020,
desi_2023,DE,desi_einv,ent_all_xfin,pc_ent,17.69,"",2020,
desi_2023,EE,desi_einv,ent_all_xfin,pc_ent,62.38,"",2020,
desi_2023,IE,desi_einv,ent_all_xfin,pc_ent,18.72,"",2020,
desi_2023,EL,desi_einv,ent_all_xfin,pc_ent,,u,2020,
desi_2023,ES,desi_einv,ent_all_xfin,pc_ent,32.84,"",2020,
desi_2023,FR,desi_einv,ent_all_xfin,pc_ent,23.39,b,2020,
desi_2023,HR,desi_einv,ent_all_xfin,pc_ent,43,"",2020,
desi_2023,IT,desi_einv,ent_all_xfin,pc_ent,94.88,"",2020,
desi_2023,CY,desi_einv,ent_all_xfin,pc_ent,13.05,"",2020,
desi_2023,LT,desi_einv,ent_all_xfin,pc_ent,26.69,"",2020,
desi_2023,HU,desi_einv,ent_all_xfin,pc_ent,13.5,"",2020,
desi_2023,AT,desi_einv,ent_all_xfin,pc_ent,21.99,"",2020,
desi_2023,SI,desi_einv,ent_all_xfin,pc_ent,58.38,"",2020,
desi_2023,SK,desi_einv,ent_all_xfin,pc_ent,16.49,"",2020,
desi_2023,FI,desi_einv,ent_all_xfin,pc_ent,82.87,"",2020,
desi_2023,EU,desi_einv,ent_m_xfin,pc_ent,38.01,"",2020,
desi_2023,BE,desi_einv,ent_m_xfin,pc_ent,36.41,"",2020,
desi_2023,BG,desi_einv,ent_m_xfin,pc_ent,13.83,"",2020,
desi_2023,CZ,desi_einv,ent_m_xfin,pc_ent,18.99,"",2020,
desi_2023,DK,desi_einv,ent_m_xfin,pc_ent,63.96,"",2020,
desi_2023,DE,desi_einv,ent_m_xfin,pc_ent,26.74,"",2020,
desi_2023,EE,desi_einv,ent_m_xfin,pc_ent,67.43,"",2020,
desi_2023,IE,desi_einv,ent_m_xfin,pc_ent,26.55,"",2020,
desi_2023,EL,desi_einv,ent_m_xfin,pc_ent,,u,2020,
desi_2023,ES,desi_einv,ent_m_xfin,pc_ent,46.29,"",2020,
desi_2023,FR,desi_einv,ent_m_xfin,pc_ent,36.48,b,2020,
desi_2023,HR,desi_einv,ent_m_xfin,pc_ent,56.96,"",2020,
desi_2023,IT,desi_einv,ent_m_xfin,pc_ent,97.37,"",2020,
desi_2023,CY,desi_einv,ent_m_xfin,pc_ent,18.52,"",2020,
desi_2023,LV,desi_einv,ent_m_xfin,pc_ent,23.2,"",2020,
desi_2023,LT,desi_einv,ent_m_xfin,pc_ent,33,"",2020,
desi_2023,LU,desi_einv,ent_m_xfin,pc_ent,17.54,"",2020,
desi_2023,HU,desi_einv,ent_m_xfin,pc_ent,16.1,"",2020,
desi_2023,MT,desi_einv,ent_m_xfin,pc_ent,28.34,"",2020,
desi_2023,NL,desi_einv,ent_m_xfin,pc_ent,34.74,"",2020,
desi_2023,AT,desi_einv,ent_m_xfin,pc_ent,34.02,"",2020,
desi_2023,PL,desi_einv,ent_m_xfin,pc_ent,19.98,"",2020,
desi_2023,PT,desi_einv,ent_m_xfin,pc_ent,,u,2020,
desi_2023,RO,desi_einv,ent_m_xfin,pc_ent,22.76,"",2020,
desi_2023,SI,desi_einv,ent_m_xfin,pc_ent,61.61,"",2020,
desi_2023,SK,desi_einv,ent_m_xfin,pc_ent,23.75,"",2020,
desi_2023,FI,desi_einv,ent_m_xfin,pc_ent,89.85,"",2020,
desi_2020,EE,desi_einv,ent_s_xfin,pc_ent,19.98,"",2018,
desi_2022,EE,desi_einv,ent_s_xfin,pc_ent,60.97,"",2020,
desi_2020,IE,desi_einv,ent_s_xfin,pc_ent,17.53,"",2018,
desi_2022,IE,desi_einv,ent_s_xfin,pc_ent,16.49,"",2020,
desi_2020,EL,desi_einv,ent_s_xfin,pc_ent,7.67,"",2018,
desi_2022,EL,desi_einv,ent_s_xfin,pc_ent,,u,2020,
desi_2020,ES,desi_einv,ent_s_xfin,pc_ent,30.14,"",2018,
desi_2022,ES,desi_einv,ent_s_xfin,pc_ent,29.56,"",2020,
desi_2020,FR,desi_einv,ent_s_xfin,pc_ent,23.2,"",2018,
desi_2022,FR,desi_einv,ent_s_xfin,pc_ent,20.54,b,2020,
desi_2020,HR,desi_einv,ent_s_xfin,pc_ent,10.27,"",2018,
desi_2022,HR,desi_einv,ent_s_xfin,pc_ent,39.18,"",2020,
desi_2020,IT,desi_einv,ent_s_xfin,pc_ent,39.97,"",2018,
desi_2022,IT,desi_einv,ent_s_xfin,pc_ent,94.56,"",2020,
desi_2020,CY,desi_einv,ent_s_xfin,pc_ent,9.85,"",2018,
desi_2022,CY,desi_einv,ent_s_xfin,pc_ent,12.02,"",2020,
desi_2020,LV,desi_einv,ent_s_xfin,pc_ent,5.51,"",2018,
desi_2022,LV,desi_einv,ent_s_xfin,pc_ent,12.48,"",2020,
desi_2020,LT,desi_einv,ent_s_xfin,pc_ent,26.57,"",2018,
desi_2022,LT,desi_einv,ent_s_xfin,pc_ent,25.06,"",2020,
desi_2020,LU,desi_einv,ent_s_xfin,pc_ent,14.85,"",2018,
desi_2022,LU,desi_einv,ent_s_xfin,pc_ent,12.22,"",2020,
desi_2020,HU,desi_einv,ent_s_xfin,pc_ent,8.18,"",2018,
desi_2022,HU,desi_einv,ent_s_xfin,pc_ent,12.48,"",2020,
desi_2020,MT,desi_einv,ent_s_xfin,pc_ent,17.08,"",2018,
desi_2022,MT,desi_einv,ent_s_xfin,pc_ent,20.51,"",2020,
desi_2020,NL,desi_einv,ent_s_xfin,pc_ent,18.79,"",2018,
desi_2022,NL,desi_einv,ent_s_xfin,pc_ent,22.2,"",2020,
desi_2020,AT,desi_einv,ent_s_xfin,pc_ent,17.3,"",2018,
desi_2022,AT,desi_einv,ent_s_xfin,pc_ent,19.03,"",2020,
desi_2022,PL,desi_einv,ent_s_xfin,pc_ent,10.65,"",2020,
desi_2022,PT,desi_einv,ent_s_xfin,pc_ent,15.6,"",2020,
desi_2020,RO,desi_einv,ent_s_xfin,pc_ent,18.41,"",2018,
desi_2022,RO,desi_einv,ent_s_xfin,pc_ent,15.39,"",2020,
desi_2020,SI,desi_einv,ent_s_xfin,pc_ent,59.49,"",2018,
desi_2022,SI,desi_einv,ent_s_xfin,pc_ent,56.86,"",2020,
desi_2020,SK,desi_einv,ent_s_xfin,pc_ent,12.18,"",2018,
desi_2022,SK,desi_einv,ent_s_xfin,pc_ent,13.75,"",2020,
desi_2020,FI,desi_einv,ent_s_xfin,pc_ent,77.99,"",2018,
desi_2022,FI,desi_einv,ent_s_xfin,pc_ent,81.27,"",2020,
desi_2020,SE,desi_einv,ent_s_xfin,pc_ent,31.84,"",2018,
desi_2022,SE,desi_einv,ent_s_xfin,pc_ent,42.6,"",2020,
desi_2020,EU,desi_einv,ent_sm_xfin,pc_ent,24.09,"",2018,
desi_2022,EU,desi_einv,ent_sm_xfin,pc_ent,31.56,"",2020,
desi_2020,BE,desi_einv,ent_sm_xfin,pc_ent,19.58,"",2018,
desi_2022,BE,desi_einv,ent_sm_xfin,pc_ent,23.54,"",2020,
desi_2020,BG,desi_einv,ent_sm_xfin,pc_ent,12.18,"",2018,
desi_2022,BG,desi_einv,ent_sm_xfin,pc_ent,9.67,"",2020,
desi_2020,CZ,desi_einv,ent_sm_xfin,pc_ent,13.4,"",2018,
desi_2022,CZ,desi_einv,ent_sm_xfin,pc_ent,11.02,"",2020,
desi_2020,DK,desi_einv,ent_sm_xfin,pc_ent,54.74,"",2018,
desi_2022,DK,desi_einv,ent_sm_xfin,pc_ent,56.81,"",2020,
desi_2020,DE,desi_einv,ent_sm_xfin,pc_ent,15.59,"",2018,
desi_2022,DE,desi_einv,ent_sm_xfin,pc_ent,16.72,"",2020,
desi_2020,EE,desi_einv,ent_sm_xfin,pc_ent,22.08,"",2018,
desi_2022,EE,desi_einv,ent_sm_xfin,pc_ent,61.95,"",2020,
desi_2020,IE,desi_einv,ent_sm_xfin,pc_ent,19.4,"",2018,
desi_2022,IE,desi_einv,ent_sm_xfin,pc_ent,18.04,"",2020,
desi_2020,EL,desi_einv,ent_sm_xfin,pc_ent,8.91,"",2018,
desi_2022,EL,desi_einv,ent_sm_xfin,pc_ent,,u,2020,
desi_2020,ES,desi_einv,ent_sm_xfin,pc_ent,32.16,"",2018,
desi_2022,ES,desi_einv,ent_sm_xfin,pc_ent,31.96,"",2020,
desi_2020,FR,desi_einv,ent_sm_xfin,pc_ent,24.51,"",2018,
desi_2022,FR,desi_einv,ent_sm_xfin,pc_ent,22.61,b,2020,
desi_2020,HR,desi_einv,ent_sm_xfin,pc_ent,11.64,"",2018,
desi_2022,HR,desi_einv,ent_sm_xfin,pc_ent,42.02,"",2020,
desi_2020,IT,desi_einv,ent_sm_xfin,pc_ent,41.2,"",2018,
desi_2022,IT,desi_einv,ent_sm_xfin,pc_ent,94.85,"",2020,
desi_2020,CY,desi_einv,ent_sm_xfin,pc_ent,11.03,"",2018,
desi_2022,CY,desi_einv,ent_sm_xfin,pc_ent,12.87,"",2020,
desi_2020,LV,desi_einv,ent_sm_xfin,pc_ent,6.44,"",2018,
desi_2022,LV,desi_einv,ent_sm_xfin,pc_ent,14.23,"",2020,
desi_2020,LT,desi_einv,ent_sm_xfin,pc_ent,28.87,"",2018,
desi_2022,LT,desi_einv,ent_sm_xfin,pc_ent,26.46,"",2020,
desi_2020,LU,desi_einv,ent_sm_xfin,pc_ent,15.42,"",2018,
desi_2022,LU,desi_einv,ent_sm_xfin,pc_ent,13.15,"",2020,
desi_2020,HU,desi_einv,ent_sm_xfin,pc_ent,9.17,"",2018,
desi_2022,HU,desi_einv,ent_sm_xfin,pc_ent,12.96,"",2020,
desi_2020,MT,desi_einv,ent_sm_xfin,pc_ent,17.97,"",2018,
desi_2022,MT,desi_einv,ent_sm_xfin,pc_ent,21.85,"",2020,
desi_2020,NL,desi_einv,ent_sm_xfin,pc_ent,21.15,"",2018,
desi_2022,NL,desi_einv,ent_sm_xfin,pc_ent,24.42,"",2020,
desi_2020,AT,desi_einv,ent_sm_xfin,pc_ent,19.36,"",2018,
desi_2022,AT,desi_einv,ent_sm_xfin,pc_ent,21.05,"",2020,
desi_2020,PL,desi_einv,ent_sm_xfin,pc_ent,14.74,"",2018,
desi_2022,PL,desi_einv,ent_sm_xfin,pc_ent,12.09,"",2020,
desi_2020,PT,desi_einv,ent_sm_xfin,pc_ent,26.21,"",2018,
desi_2022,PT,desi_einv,ent_sm_xfin,pc_ent,16.87,"",2020,
desi_2022,RO,desi_einv,ent_sm_xfin,pc_ent,16.53,"",2020,
desi_2022,SI,desi_einv,ent_sm_xfin,pc_ent,57.65,"",2020,
desi_2022,SK,desi_einv,ent_sm_xfin,pc_ent,15.54,"",2020,
desi_2020,FI,desi_einv,ent_sm_xfin,pc_ent,78.97,"",2018,
desi_2022,FI,desi_einv,ent_sm_xfin,pc_ent,82.57,"",2020,
desi_2022,SE,desi_einv,ent_sm_xfin,pc_ent,44.63,"",2020,
desi_2020,EU,desi_einv,ent_all_xfin,pc_ent,24.79,"",2018,
desi_2020,BE,desi_einv,ent_all_xfin,pc_ent,20.63,"",2018,
desi_2020,BG,desi_einv,ent_all_xfin,pc_ent,12.55,"",2018,
desi_2020,CZ,desi_einv,ent_all_xfin,pc_ent,14.42,"",2018,
desi_2020,DK,desi_einv,ent_all_xfin,pc_ent,55.4,"",2018,
desi_2020,DE,desi_einv,ent_all_xfin,pc_ent,16.52,"",2018,
desi_2020,EE,desi_einv,ent_all_xfin,pc_ent,22.92,"",2018,
desi_2020,IE,desi_einv,ent_all_xfin,pc_ent,19.9,"",2018,
desi_2020,EL,desi_einv,ent_all_xfin,pc_ent,9.2,"",2018,
desi_2020,ES,desi_einv,ent_all_xfin,pc_ent,32.99,"",2018,
desi_2020,FR,desi_einv,ent_all_xfin,pc_ent,25.28,"",2018,
desi_2020,HR,desi_einv,ent_all_xfin,pc_ent,12.26,"",2018,
desi_2020,IT,desi_einv,ent_all_xfin,pc_ent,41.62,"",2018,
desi_2020,CY,desi_einv,ent_all_xfin,pc_ent,11.38,"",2018,
desi_2022,CY,desi_einv,ent_all_xfin,pc_ent,13.05,"",2020,
desi_2020,LV,desi_einv,ent_all_xfin,pc_ent,6.88,"",2018,
desi_2020,LT,desi_einv,ent_all_xfin,pc_ent,29.36,"",2018,
desi_2020,LU,desi_einv,ent_all_xfin,pc_ent,15.78,"",2018,
desi_2020,HU,desi_einv,ent_all_xfin,pc_ent,9.83,"",2018,
desi_2022,HU,desi_einv,ent_all_xfin,pc_ent,13.5,"",2020,
desi_2020,MT,desi_einv,ent_all_xfin,pc_ent,17.99,"",2018,
desi_2020,NL,desi_einv,ent_all_xfin,pc_ent,21.94,"",2018,
desi_2020,AT,desi_einv,ent_all_xfin,pc_ent,20.47,"",2018,
desi_2022,AT,desi_einv,ent_all_xfin,pc_ent,21.99,"",2020,
desi_2020,PL,desi_einv,ent_all_xfin,pc_ent,15.67,"",2018,
desi_2020,PT,desi_einv,ent_all_xfin,pc_ent,26.61,"",2018,
desi_2022,PT,desi_einv,ent_all_xfin,pc_ent,17.4,"",2020,
desi_2020,RO,desi_einv,ent_all_xfin,pc_ent,20.3,"",2018,
desi_2022,RO,desi_einv,ent_all_xfin,pc_ent,16.95,"",2020,
desi_2020,SI,desi_einv,ent_all_xfin,pc_ent,61.86,"",2018,
desi_2022,SI,desi_einv,ent_all_xfin,pc_ent,58.38,"",2020,
desi_2020,SK,desi_einv,ent_all_xfin,pc_ent,15.35,"",2018,
desi_2022,SK,desi_einv,ent_all_xfin,pc_ent,16.49,"",2020,
desi_2020,FI,desi_einv,ent_all_xfin,pc_ent,79.29,"",2018,
desi_2022,FI,desi_einv,ent_all_xfin,pc_ent,82.87,"",2020,
desi_2020,SE,desi_einv,ent_all_xfin,pc_ent,35.73,"",2018,
desi_2022,SE,desi_einv,ent_all_xfin,pc_ent,45.42,"",2020,
desi_2020,EU,desi_einv,ent_m_xfin,pc_ent,32.99,"",2018,
desi_2022,EU,desi_einv,ent_m_xfin,pc_ent,38.01,"",2020,
desi_2020,BE,desi_einv,ent_m_xfin,pc_ent,31.76,"",2018,
desi_2022,BE,desi_einv,ent_m_xfin,pc_ent,36.41,"",2020,
desi_2020,BG,desi_einv,ent_m_xfin,pc_ent,16.71,"",2018,
desi_2022,BG,desi_einv,ent_m_xfin,pc_ent,13.83,"",2020,
desi_2020,CZ,desi_einv,ent_m_xfin,pc_ent,21.9,"",2018,
desi_2022,CZ,desi_einv,ent_m_xfin,pc_ent,18.99,"",2020,
desi_2020,DK,desi_einv,ent_m_xfin,pc_ent,62.95,"",2018,
desi_2022,DK,desi_einv,ent_m_xfin,pc_ent,63.96,"",2020,
desi_2020,DE,desi_einv,ent_m_xfin,pc_ent,26.86,"",2018,
desi_2022,DE,desi_einv,ent_m_xfin,pc_ent,26.74,"",2020,
desi_2020,EE,desi_einv,ent_m_xfin,pc_ent,33.26,"",2018,
desi_2022,EE,desi_einv,ent_m_xfin,pc_ent,67.43,"",2020,
desi_2020,IE,desi_einv,ent_m_xfin,pc_ent,29.76,"",2018,
desi_2022,IE,desi_einv,ent_m_xfin,pc_ent,26.55,"",2020,
desi_2020,EL,desi_einv,ent_m_xfin,pc_ent,19.9,"",2018,
desi_2022,EL,desi_einv,ent_m_xfin,pc_ent,,u,2020,
desi_2020,ES,desi_einv,ent_m_xfin,pc_ent,44.24,"",2018,
desi_2022,ES,desi_einv,ent_m_xfin,pc_ent,46.29,"",2020,
desi_2020,FR,desi_einv,ent_m_xfin,pc_ent,33.24,"",2018,
desi_2022,FR,desi_einv,ent_m_xfin,pc_ent,36.48,b,2020,
desi_2020,HR,desi_einv,ent_m_xfin,pc_ent,19.51,"",2018,
desi_2022,HR,desi_einv,ent_m_xfin,pc_ent,56.96,"",2020,
desi_2020,IT,desi_einv,ent_m_xfin,pc_ent,51.97,"",2018,
desi_2022,IT,desi_einv,ent_m_xfin,pc_ent,97.37,"",2020,
desi_2020,CY,desi_einv,ent_m_xfin,pc_ent,18.78,"",2018,
desi_2022,CY,desi_einv,ent_m_xfin,pc_ent,18.52,"",2020,
desi_2020,LV,desi_einv,ent_m_xfin,pc_ent,11.46,"",2018,
desi_2022,LV,desi_einv,ent_m_xfin,pc_ent,23.2,"",2020,
desi_2020,LT,desi_einv,ent_m_xfin,pc_ent,39.53,"",2018,
desi_2022,LT,desi_einv,ent_m_xfin,pc_ent,33,"",2020,
desi_2020,LU,desi_einv,ent_m_xfin,pc_ent,18.14,"",2018,
desi_2022,LU,desi_einv,ent_m_xfin,pc_ent,17.54,"",2020,
desi_2020,HU,desi_einv,ent_m_xfin,pc_ent,15.36,"",2018,
desi_2022,HU,desi_einv,ent_m_xfin,pc_ent,16.1,"",2020,
desi_2020,MT,desi_einv,ent_m_xfin,pc_ent,22.56,"",2018,
desi_2022,MT,desi_einv,ent_m_xfin,pc_ent,28.34,"",2020,
desi_2020,NL,desi_einv,ent_m_xfin,pc_ent,32.3,"",2018,
desi_2022,NL,desi_einv,ent_m_xfin,pc_ent,34.74,"",2020,
desi_2020,AT,desi_einv,ent_m_xfin,pc_ent,32.66,"",2018,
desi_2022,AT,desi_einv,ent_m_xfin,pc_ent,34.02,"",2020,
desi_2020,PL,desi_einv,ent_m_xfin,pc_ent,22.16,"",2018,
desi_2022,PL,desi_einv,ent_m_xfin,pc_ent,19.98,"",2020,
desi_2020,PT,desi_einv,ent_m_xfin,pc_ent,27.48,"",2018,
desi_2022,PT,desi_einv,ent_m_xfin,pc_ent,,u,2020,
desi_2020,RO,desi_einv,ent_m_xfin,pc_ent,26.57,"",2018,
desi_2022,RO,desi_einv,ent_m_xfin,pc_ent,22.76,"",2020,
desi_2020,SI,desi_einv,ent_m_xfin,pc_ent,71.2,"",2018,
desi_2022,SI,desi_einv,ent_m_xfin,pc_ent,61.61,"",2020,
desi_2020,SK,desi_einv,ent_m_xfin,pc_ent,24.42,"",2018,
