"Measure code","DH_FACT_ATT","COUNTRY_REGION","YEAR","VALUE"
"DH_14","YES","MNE","2022","1"
"DH_14","YES","NLD","2022","1"
"DH_14","NO","MKD","2022","1"
"DH_14","YES","NOR","2022","1"
"DH_14","YES","POL","2022","1"
"DH_14","YES","PRT","2022","1"
"DH_14","NO","MDA","2022","1"
"DH_14","YES","UZB","2022","1"
"DH_14","YES","ROU","2022","1"
"DH_14","YES","RUS","2022","1"
"DH_14","NO","SMR","2022","1"
"DH_14","YES","SRB","2022","1"
"DH_14","YES","SVK","2022","1"
"DH_14","YES","SVN","2022","1"
"DH_14","YES","ESP","2022","1"
"DH_14","YES","SWE","2022","1"
"DH_14","YES","CHE","2022","1"
"DH_14","MND_1","TJK","2022","1"
"DH_14","YES","TKM","2022","1"
"DH_14","YES","TUR","2022","1"
"DH_14","YES","UKR","2022","1"
"DH_14","YES","GBR","2022","1"
"DH_15","YES","ALB","2022","1"
"DH_15","YES","AND","2022","1"
"DH_15","NO","ARM","2022","1"
"DH_15","YES","AUT","2022","1"
"DH_15","YES","AZE","2022","1"
"DH_15","YES","BLR","2022","1"
"DH_15","NO","BEL","2022","1"
"DH_15","MND_1","BIH","2022","1"
"DH_15","YES","BGR","2022","1"
"DH_15","YES","HRV","2022","1"
"DH_15","YES","CYP","2022","1"
"DH_15","NO","CZE","2022","1"
"DH_15","YES","DNK","2022","1"
"DH_15","YES","EST","2022","1"
"DH_15","YES","FIN","2022","1"
"DH_15","MND_1","FRA","2022","1"
"DH_15","YES","GEO","2022","1"
"DH_15","YES","DEU","2022","1"
"DH_15","MND_1","GRC","2022","1"
"DH_15","YES","HUN","2022","1"
"DH_15","YES","ISL","2022","1"
"DH_15","NO","IRL","2022","1"
"DH_15","YES","ISR","2022","1"
"DH_15","YES","ITA","2022","1"
"DH_15","YES","KAZ","2022","1"
"DH_15","NO","KGZ","2022","1"
"DH_15","YES","LVA","2022","1"
"DH_15","YES","LTU","2022","1"
"DH_15","YES","LUX","2022","1"
"DH_15","YES","MLT","2022","1"
"DH_15","YES","MCO","2022","1"
"DH_15","YES","MNE","2022","1"
"DH_15","YES","NLD","2022","1"
"DH_15","NO","MKD","2022","1"
"DH_15","YES","NOR","2022","1"
"DH_15","YES","POL","2022","1"
"DH_15","YES","PRT","2022","1"
"DH_15","NO","MDA","2022","1"
"DH_15","YES","UZB","2022","1"
"DH_15","YES","ROU","2022","1"
"DH_15","YES","RUS","2022","1"
"DH_15","NO","SMR","2022","1"
"DH_15","YES","SRB","2022","1"
"DH_15","YES","SVK","2022","1"
"DH_15","YES","SVN","2022","1"
"DH_15","YES","ESP","2022","1"
"DH_15","YES","SWE","2022","1"
"DH_15","YES","CHE","2022","1"
"DH_15","MND_1","TJK","2022","1"
"DH_15","MND_1","TKM","2022","1"
"DH_15","YES","TUR","2022","1"
"DH_15","YES","UKR","2022","1"
"DH_15","YES","GBR","2022","1"
"DH_16","MND_1","ALB","2022","1"
"DH_16","YES","AND","2022","1"
"DH_16","NO","ARM","2022","1"
"DH_16","NO","AUT","2022","1"
"DH_16","MND_1","AZE","2022","1"
"DH_16","YES","BLR","2022","1"
"DH_16","NO","BEL","2022","1"
"DH_16","MND_1","BIH","2022","1"
"DH_16","NO","BGR","2022","1"
"DH_16","YES","HRV","2022","1"
"DH_16","YES","CYP","2022","1"
"DH_16","NO","CZE","2022","1"
"DH_16","NO","DNK","2022","1"
"DH_16","NO","EST","2022","1"
"DH_16","NO","FIN","2022","1"
"DH_16","YES","FRA","2022","1"
"DH_16","YES","GEO","2022","1"
"DH_16","YES","DEU","2022","1"
"DH_16","NO","GRC","2022","1"
"DH_16","NO","HUN","2022","1"
"DH_16","NO","ISL","2022","1"
"DH_16","NO","IRL","2022","1"
"DH_16","YES","ISR","2022","1"
"DH_16","YES","ITA","2022","1"
"DH_16","NO","KAZ","2022","1"
"DH_16","NO","KGZ","2022","1"
"DH_16","NO","LVA","2022","1"
"DH_16","NO","LTU","2022","1"
"DH_16","YES","LUX","2022","1"
"DH_16","NO","MLT","2022","1"
"DH_16","YES","MCO","2022","1"
"DH_16","NO","MNE","2022","1"
"DH_16","YES","NLD","2022","1"
"DH_16","NO","MKD","2022","1"
"DH_16","YES","NOR","2022","1"
"DH_16","NO","POL","2022","1"
"DH_16","NO","PRT","2022","1"
"DH_16","NO","MDA","2022","1"
"DH_16","YES","UZB","2022","1"
"DH_16","YES","ROU","2022","1"
"DH_16","NO","RUS","2022","1"
"DH_16","NO","SMR","2022","1"
"DH_16","NO","SRB","2022","1"
"DH_16","YES","SVK","2022","1"
"DH_16","NO","SVN","2022","1"
"DH_16","YES","ESP","2022","1"
"DH_16","NO","SWE","2022","1"
"DH_16","YES","CHE","2022","1"
"DH_16","MND_1","TJK","2022","1"
"DH_16","MND_1","TKM","2022","1"
"DH_16","YES","TUR","2022","1"
"DH_16","NO","UKR","2022","1"
"DH_16","YES","GBR","2022","1"
"DH_17","YES","ALB","2022","1"
"DH_17","YES","AND","2022","1"
"DH_17","YES","ARM","2022","1"
"DH_17","YES","AUT","2022","1"
"DH_17","MND_1","AZE","2022","1"
"DH_17","NO","BLR","2022","1"
"DH_17","YES","BEL","2022","1"
"DH_17","MND_1","BIH","2022","1"
"DH_17","YES","BGR","2022","1"
"DH_17","YES","HRV","2022","1"
"DH_17","YES","CYP","2022","1"
"DH_17","NO","CZE","2022","1"
"DH_17","YES","DNK","2022","1"
"DH_17","YES","EST","2022","1"
"DH_17","YES","FIN","2022","1"
"DH_17","YES","FRA","2022","1"
"DH_17","YES","GEO","2022","1"
"DH_17","YES","DEU","2022","1"
"DH_17","NO","GRC","2022","1"
"DH_17","YES","HUN","2022","1"
"DH_17","NO","ISL","2022","1"
"DH_17","NO","IRL","2022","1"
"DH_17","MND_1","ISR","2022","1"
"DH_17","YES","ITA","2022","1"
"DH_17","YES","KAZ","2022","1"
"DH_17","NO","KGZ","2022","1"
"DH_17","YES","LVA","2022","1"
"DH_17","YES","LTU","2022","1"
"DH_17","YES","LUX","2022","1"
"DH_17","YES","MLT","2022","1"
"DH_17","MND_1","MCO","2022","1"
"DH_17","NO","MNE","2022","1"
"DH_17","YES","NLD","2022","1"
"DH_17","NO","MKD","2022","1"
"DH_17","YES","NOR","2022","1"
"DH_17","NO","POL","2022","1"
"DH_17","YES","PRT","2022","1"
"DH_17","NO","MDA","2022","1"
"DH_17","YES","UZB","2022","1"
"DH_17","YES","ROU","2022","1"
"DH_17","NO","RUS","2022","1"
"DH_17","NO","SMR","2022","1"
"DH_17","NO","SRB","2022","1"
"DH_17","YES","SVK","2022","1"
"DH_17","NO","SVN","2022","1"
"DH_17","YES","ESP","2022","1"
"DH_17","YES","SWE","2022","1"
"DH_17","YES","CHE","2022","1"
"DH_17","MND_1","TJK","2022","1"
"DH_17","MND_1","TKM","2022","1"
"DH_17","YES","TUR","2022","1"
"DH_17","NO","UKR","2022","1"
"DH_17","NO","GBR","2022","1"
"DH_18","YES","ALB","2022","1"
"DH_18","YES","AND","2022","1"
"DH_18","YES","ARM","2022","1"
"DH_18","YES","AUT","2022","1"
"DH_18","YES","AZE","2022","1"
"DH_18","NO","BLR","2022","1"
"DH_18","YES","BEL","2022","1"
"DH_18","MND_1","BIH","2022","1"
"DH_18","YES","BGR","2022","1"
"DH_18","YES","HRV","2022","1"
"DH_18","NO","CYP","2022","1"
"DH_18","YES","CZE","2022","1"
"DH_18","YES","DNK","2022","1"
"DH_18","YES","EST","2022","1"
"DH_18","YES","FIN","2022","1"
"DH_18","YES","FRA","2022","1"
"DH_18","YES","GEO","2022","1"
"DH_18","YES","DEU","2022","1"
"DH_18","NO","GRC","2022","1"
"DH_18","YES","HUN","2022","1"
"DH_18","YES","ISL","2022","1"
"DH_18","YES","IRL","2022","1"
"DH_18","YES","ISR","2022","1"
"DH_18","YES","ITA","2022","1"
"DH_18","YES","KAZ","2022","1"
"DH_18","YES","KGZ","2022","1"
"DH_18","YES","LVA","2022","1"
"DH_18","YES","LTU","2022","1"
"DH_18","YES","LUX","2022","1"
"DH_18","YES","MLT","2022","1"
"DH_18","YES","MCO","2022","1"
"DH_18","YES","MNE","2022","1"
"DH_18","YES","NLD","2022","1"
"DH_18","NO","MKD","2022","1"
"DH_18","YES","NOR","2022","1"
"DH_18","YES","POL","2022","1"
"DH_18","YES","PRT","2022","1"
"DH_18","NO","MDA","2022","1"
"DH_18","YES","UZB","2022","1"
"DH_18","YES","ROU","2022","1"
"DH_18","NO","RUS","2022","1"
"DH_18","YES","SMR","2022","1"
"DH_18","YES","SRB","2022","1"
"DH_18","YES","SVK","2022","1"
"DH_18","YES","SVN","2022","1"
"DH_18","YES","ESP","2022","1"
"DH_18","YES","SWE","2022","1"
"DH_18","YES","CHE","2022","1"
"DH_18","MND_1","TJK","2022","1"
"DH_18","YES","TKM","2022","1"
"DH_18","YES","TUR","2022","1"
"DH_18","YES","UKR","2022","1"
"DH_18","YES","GBR","2022","1"
"DH_19","YES","ALB","2022","1"
"DH_19","YES","AND","2022","1"
"DH_19","NO","ARM","2022","1"
"DH_19","YES","AUT","2022","1"
"DH_19","YES","AZE","2022","1"
"DH_19","YES","BLR","2022","1"
"DH_19","YES","BEL","2022","1"
"DH_19","MND_1","BIH","2022","1"
"DH_19","YES","BGR","2022","1"
"DH_19","YES","HRV","2022","1"
"DH_19","YES","CYP","2022","1"
"DH_19","NO","CZE","2022","1"
"DH_19","YES","DNK","2022","1"
"DH_19","YES","EST","2022","1"
"DH_19","YES","FIN","2022","1"
"DH_19","YES","FRA","2022","1"
"DH_19","YES","GEO","2022","1"
"DH_19","YES","DEU","2022","1"
"DH_19","YES","GRC","2022","1"
"DH_19","YES","HUN","2022","1"
"DH_19","YES","ISL","2022","1"
"DH_19","YES","IRL","2022","1"
"DH_19","NO","ISR","2022","1"
"DH_19","YES","ITA","2022","1"
"DH_19","YES","KAZ","2022","1"
"DH_19","YES","KGZ","2022","1"
"DH_19","YES","LVA","2022","1"
"DH_19","NO","LTU","2022","1"
"DH_19","NO","LUX","2022","1"
"DH_19","NO","MLT","2022","1"
"DH_19","NO","MCO","2022","1"
"DH_19","YES","MNE","2022","1"
"DH_19","YES","NLD","2022","1"
"DH_19","NO","MKD","2022","1"
"DH_19","YES","NOR","2022","1"
"DH_19","YES","POL","2022","1"
"DH_19","YES","PRT","2022","1"
"DH_19","NO","MDA","2022","1"
"DH_19","YES","UZB","2022","1"
"DH_19","NO","ROU","2022","1"
"DH_19","YES","RUS","2022","1"
"DH_19","NO","SMR","2022","1"
"DH_19","YES","SRB","2022","1"
"DH_19","YES","SVK","2022","1"
"DH_19","NO","SVN","2022","1"
"DH_19","YES","ESP","2022","1"
"DH_19","YES","SWE","2022","1"
"DH_19","YES","CHE","2022","1"
"DH_19","YES","TJK","2022","1"
"DH_19","YES","TKM","2022","1"
"DH_19","YES","TUR","2022","1"
"DH_19","YES","UKR","2022","1"
"DH_19","MND_1","GBR","2022","1"
"DH_20","NO","ALB","2022","1"
"DH_20","NO","AND","2022","1"
"DH_20","NO","ARM","2022","1"
"DH_20","YES","AUT","2022","1"
"DH_20","NO","AZE","2022","1"
"DH_20","MND_1","BLR","2022","1"
"DH_20","YES","BEL","2022","1"
"DH_20","MND_1","BIH","2022","1"
"DH_20","NO","BGR","2022","1"
"DH_20","NO","HRV","2022","1"
"DH_20","NO","CYP","2022","1"
"DH_20","NO","CZE","2022","1"
"DH_20","YES","DNK","2022","1"
"DH_20","NO","EST","2022","1"
"DH_20","YES","FIN","2022","1"
"DH_20","NO","FRA","2022","1"
"DH_20","NO","GEO","2022","1"
"DH_20","NO","DEU","2022","1"
"DH_20","NO","GRC","2022","1"
"DH_20","NO","HUN","2022","1"
"DH_20","NO","ISL","2022","1"
"DH_20","MND_1","IRL","2022","1"
"DH_20","NO","ISR","2022","1"
"DH_20","YES","ITA","2022","1"
"DH_20","MND_1","KAZ","2022","1"
"DH_20","MND_1","KGZ","2022","1"
"DH_20","NO","LVA","2022","1"
"DH_20","NO","LTU","2022","1"
"DH_20","NO","LUX","2022","1"
"DH_20","NO","MLT","2022","1"
"DH_20","NO","MCO","2022","1"
"DH_20","MND_1","MNE","2022","1"
"DH_20","NO","NLD","2022","1"
"DH_20","NO","MKD","2022","1"
"DH_20","NO","NOR","2022","1"
"DH_20","NO","POL","2022","1"
"DH_20","NO","PRT","2022","1"
"DH_20","NO","MDA","2022","1"
"DH_20","YES","UZB","2022","1"
"DH_20","NO","ROU","2022","1"
"DH_20","MND_1","RUS","2022","1"
"DH_20","NO","SMR","2022","1"
"DH_20","NO","SRB","2022","1"
"DH_20","NO","SVK","2022","1"
"DH_20","NO","SVN","2022","1"
"DH_20","YES","ESP","2022","1"
"DH_20","MND_1","SWE","2022","1"
"DH_20","NO","CHE","2022","1"
"DH_20","YES","TJK","2022","1"
"DH_20","MND_1","TKM","2022","1"
"DH_20","NO","TUR","2022","1"
"DH_20","NO","UKR","2022","1"
"DH_20","MND_1","GBR","2022","1"
"DH_21","YES","ALB","2022","1"
"DH_21","NO","AND","2022","1"
"DH_21","MND_1","ARM","2022","1"
"DH_21","NO","AUT","2022","1"
"DH_21","MND_1","AZE","2022","1"
"DH_21","YES","BLR","2022","1"
"DH_21","NO","BEL","2022","1"
"DH_21","MND_1","BIH","2022","1"
"DH_21","YES","BGR","2022","1"
"DH_21","NO","HRV","2022","1"
"DH_21","NO","CYP","2022","1"
"DH_21","MND_1","CZE","2022","1"
"DH_21","MND_1","DNK","2022","1"
"DH_21","YES","EST","2022","1"
"DH_21","YES","FIN","2022","1"
"DH_21","YES","FRA","2022","1"
"DH_21","NO","GEO","2022","1"
"DH_21","YES","DEU","2022","1"
"DH_21","YES","GRC","2022","1"
"DH_21","NO","HUN","2022","1"
"DH_21","YES","ISL","2022","1"
"DH_21","NO","IRL","2022","1"
"DH_21","MND_1","ISR","2022","1"
"DH_21","YES","ITA","2022","1"
"DH_21","YES","KAZ","2022","1"
"DH_21","NO","KGZ","2022","1"
"DH_21","NO","LVA","2022","1"
"DH_21","MND_1","LTU","2022","1"
"DH_21","NO","LUX","2022","1"
"DH_21","MND_1","MLT","2022","1"
"DH_21","NO","MCO","2022","1"
"DH_21","YES","MNE","2022","1"
"DH_21","NO","NLD","2022","1"
"DH_21","NO","MKD","2022","1"
"DH_21","NO","NOR","2022","1"
"DH_21","NO","POL","2022","1"
"DH_21","NO","PRT","2022","1"
"DH_21","MND_1","MDA","2022","1"
"DH_21","NO","UZB","2022","1"
"DH_21","MND_1","ROU","2022","1"
"DH_21","YES","RUS","2022","1"
"DH_21","MND_1","SMR","2022","1"
"DH_21","NO","SRB","2022","1"
"DH_21","NO","SVK","2022","1"
"DH_21","MND_1","SVN","2022","1"
"DH_21","YES","ESP","2022","1"
"DH_21","YES","SWE","2022","1"
"DH_21","MND_1","CHE","2022","1"
"DH_21","YES","TJK","2022","1"
"DH_21","YES","TKM","2022","1"
"DH_21","YES","TUR","2022","1"
"DH_21","YES","UKR","2022","1"
"DH_21","MND_1","GBR","2022","1"
"DH_22","YES","ALB","2022","1"
"DH_22","NO","AND","2022","1"
"DH_22","YES","ARM","2022","1"
"DH_22","YES","AUT","2022","1"
"DH_22","NO","AZE","2022","1"
"DH_22","YES","BLR","2022","1"
"DH_22","YES","BEL","2022","1"
"DH_22","MND_1","BIH","2022","1"
"DH_22","MND_1","BGR","2022","1"
"DH_22","MND_1","HRV","2022","1"
"DH_22","NO","CYP","2022","1"
"DH_22","NO","CZE","2022","1"
"DH_22","YES","DNK","2022","1"
"DH_22","YES","EST","2022","1"
"DH_22","NO","FIN","2022","1"
"DH_22","YES","FRA","2022","1"
"DH_22","NO","GEO","2022","1"
"DH_22","YES","DEU","2022","1"
"DH_22","MND_1","GRC","2022","1"
"DH_22","NO","HUN","2022","1"
"DH_22","NO","ISL","2022","1"
"DH_22","YES","IRL","2022","1"
"DH_22","YES","ISR","2022","1"
"DH_22","NO","ITA","2022","1"
"DH_22","NO","KAZ","2022","1"
"DH_22","NO","KGZ","2022","1"
"DH_22","NO","LVA","2022","1"
"DH_22","NO","LTU","2022","1"
"DH_22","NO","LUX","2022","1"
"DH_22","MND_1","MLT","2022","1"
"DH_22","MND_1","MCO","2022","1"
"DH_22","NO","MNE","2022","1"
"DH_22","NO","NLD","2022","1"
"DH_22","NO","MKD","2022","1"
"DH_22","YES","NOR","2022","1"
"DH_22","YES","POL","2022","1"
"DH_22","NO","PRT","2022","1"
"DH_22","NO","MDA","2022","1"
"DH_22","NO","UZB","2022","1"
"DH_22","NO","ROU","2022","1"
"DH_22","YES","RUS","2022","1"
"DH_22","NO","SMR","2022","1"
"DH_22","NO","SRB","2022","1"
"DH_22","NO","SVK","2022","1"
"DH_22","MND_1","SVN","2022","1"
"DH_22","NO","ESP","2022","1"
"DH_22","YES","SWE","2022","1"
"DH_22","NO","CHE","2022","1"
"DH_22","MND_1","TJK","2022","1"
"DH_22","MND_1","TKM","2022","1"
"DH_22","MND_1","TUR","2022","1"
"DH_22","YES","UKR","2022","1"
"DH_22","MND_1","GBR","2022","1"
"DH_23","MND_1","ALB","2022","1"
"DH_23","NO","AND","2022","1"
"DH_23","YES","ARM","2022","1"
"DH_23","NO","AUT","2022","1"
"DH_23","NO","AZE","2022","1"
"DH_23","NO","BLR","2022","1"
"DH_23","YES","BEL","2022","1"
"DH_23","MND_1","BIH","2022","1"
"DH_23","MND_1","BGR","2022","1"
"DH_23","NO","HRV","2022","1"
"DH_23","NO","CYP","2022","1"
"DH_23","MND_1","CZE","2022","1"
"DH_23","MND_1","DNK","2022","1"
"DH_23","MND_1","EST","2022","1"
"DH_23","NO","FIN","2022","1"
"DH_23","MND_1","FRA","2022","1"
"DH_23","NO","GEO","2022","1"
"DH_23","YES","DEU","2022","1"
"DH_23","MND_1","GRC","2022","1"
"DH_23","NO","HUN","2022","1"
"DH_23","NO","ISL","2022","1"
"DH_23","NO","IRL","2022","1"
"DH_23","MND_1","ISR","2022","1"
"DH_23","NO","ITA","2022","1"
"DH_23","NO","KAZ","2022","1"
"DH_23","NO","KGZ","2022","1"
"DH_23","NO","LVA","2022","1"
"DH_23","NO","LTU","2022","1"
"DH_23","NO","LUX","2022","1"
"DH_23","NO","MLT","2022","1"
"DH_23","MND_1","MCO","2022","1"
"DH_23","NO","MNE","2022","1"
"DH_23","NO","NLD","2022","1"
"DH_23","NO","MKD","2022","1"
"DH_23","MND_1","NOR","2022","1"
"DH_23","NO","POL","2022","1"
"DH_23","NO","PRT","2022","1"
"DH_23","NO","MDA","2022","1"
"DH_23","NO","UZB","2022","1"
"DH_23","MND_1","ROU","2022","1"
"DH_23","MND_1","RUS","2022","1"
"DH_23","NO","SMR","2022","1"
"DH_23","NO","SRB","2022","1"
"DH_23","NO","SVK","2022","1"
"DH_23","NO","SVN","2022","1"
"DH_23","YES","ESP","2022","1"
"DH_23","NO","SWE","2022","1"
"DH_23","MND_1","CHE","2022","1"
"DH_23","YES","TJK","2022","1"
"DH_23","MND_1","TKM","2022","1"
"DH_23","NO","TUR","2022","1"
"DH_23","NO","UKR","2022","1"
"DH_23","YES","GBR","2022","1"
"DH_24","YES","ALB","2022","1"
"DH_24","YES","AND","2022","1"
"DH_24","YES","ARM","2022","1"
"DH_24","YES","AUT","2022","1"
"DH_24","NO","AZE","2022","1"
"DH_24","NO","BLR","2022","1"
"DH_24","YES","BEL","2022","1"
"DH_24","MND_1","BIH","2022","1"
"DH_24","YES","BGR","2022","1"
"DH_24","YES","HRV","2022","1"
"DH_24","NO","CYP","2022","1"
"DH_24","NO","CZE","2022","1"
"DH_24","NO","DNK","2022","1"
"DH_24","YES","EST","2022","1"
"DH_24","YES","FIN","2022","1"
"DH_24","YES","FRA","2022","1"
"DH_24","YES","GEO","2022","1"
"DH_24","YES","DEU","2022","1"
"DH_24","YES","GRC","2022","1"
"DH_24","YES","HUN","2022","1"
"DH_24","YES","ISL","2022","1"
"DH_24","NO","IRL","2022","1"
"DH_24","NO","ISR","2022","1"
"DH_24","YES","ITA","2022","1"
"DH_24","YES","KAZ","2022","1"
"DH_24","NO","KGZ","2022","1"
"DH_24","YES","LVA","2022","1"
"DH_24","YES","LTU","2022","1"
"DH_24","YES","LUX","2022","1"
"DH_24","NO","MLT","2022","1"
"DH_24","MND_1","MCO","2022","1"
"DH_24","NO","MNE","2022","1"
"DH_24","NO","NLD","2022","1"
"DH_24","YES","MKD","2022","1"
"DH_24","NO","NOR","2022","1"
"DH_24","YES","POL","2022","1"
"DH_24","YES","PRT","2022","1"
"DH_24","NO","MDA","2022","1"
"DH_24","NO","UZB","2022","1"
"DH_24","YES","ROU","2022","1"
"DH_24","YES","RUS","2022","1"
"DH_24","YES","SMR","2022","1"
"DH_24","YES","SRB","2022","1"
"DH_24","YES","SVK","2022","1"
"DH_24","YES","SVN","2022","1"
"DH_24","YES","ESP","2022","1"
"DH_24","NO","SWE","2022","1"
"DH_24","YES","CHE","2022","1"
"DH_24","YES","TJK","2022","1"
"DH_24","YES","TKM","2022","1"
"DH_24","YES","TUR","2022","1"
"DH_24","YES","UKR","2022","1"
"DH_24","NO","GBR","2022","1"
"DH_25","YES","ALB","2022","1"
"DH_25","YES","AND","2022","1"
"DH_25","YES","ARM","2022","1"
"DH_25","NO","AUT","2022","1"
"DH_25","YES","AZE","2022","1"
"DH_25","YES","BLR","2022","1"
"DH_25","NO","BEL","2022","1"
"DH_25","MND_1","BIH","2022","1"
"DH_25","YES","BGR","2022","1"
"DH_25","NO","HRV","2022","1"
"DH_25","YES","CYP","2022","1"
"DH_25","NO","CZE","2022","1"
"DH_25","YES","DNK","2022","1"
"DH_25","YES","EST","2022","1"
"DH_25","YES","FIN","2022","1"
"DH_25","YES","FRA","2022","1"
"DH_25","YES","GEO","2022","1"
"DH_25","NO","DEU","2022","1"
"DH_25","YES","GRC","2022","1"
"DH_25","NO","HUN","2022","1"
"DH_25","YES","ISL","2022","1"
"DH_25","NO","IRL","2022","1"
"DH_25","YES","ISR","2022","1"
"DH_25","YES","ITA","2022","1"
"DH_25","YES","KAZ","2022","1"
"DH_25","YES","KGZ","2022","1"
"DH_25","NO","LVA","2022","1"
"DH_25","YES","LTU","2022","1"
"DH_25","YES","LUX","2022","1"
"DH_25","NO","MLT","2022","1"
"DH_25","MND_1","MCO","2022","1"
"DH_25","NO","MNE","2022","1"
"DH_25","YES","NLD","2022","1"
"DH_25","NO","MKD","2022","1"
"DH_25","YES","NOR","2022","1"
"DH_25","YES","POL","2022","1"
"DH_25","YES","PRT","2022","1"
"DH_25","NO","MDA","2022","1"
"DH_25","NO","UZB","2022","1"
"DH_25","NO","ROU","2022","1"
"DH_25","YES","RUS","2022","1"
"DH_25","YES","SMR","2022","1"
"DH_25","YES","SRB","2022","1"
"DH_25","YES","SVK","2022","1"
"DH_25","NO","SVN","2022","1"
"DH_25","YES","ESP","2022","1"
"DH_25","YES","SWE","2022","1"
"DH_25","NO","CHE","2022","1"
"DH_25","YES","TJK","2022","1"
"DH_25","YES","TKM","2022","1"
"DH_25","YES","TUR","2022","1"
"DH_25","YES","UKR","2022","1"
"DH_25","YES","GBR","2022","1"
"DH_26","YES","ALB","2022","1"
"DH_26","YES","AND","2022","1"
"DH_26","YES","ARM","2022","1"
"DH_26","MND_1","AUT","2022","1"
"DH_26","NO","AZE","2022","1"
"DH_26","NO","BLR","2022","1"
"DH_26","MND_1","BEL","2022","1"
"DH_26","MND_1","BIH","2022","1"
"DH_26","YES","BGR","2022","1"
"DH_26","NO","HRV","2022","1"
"DH_26","NO","CYP","2022","1"
"DH_26","NO","CZE","2022","1"
"DH_26","YES","DNK","2022","1"
"DH_26","YES","EST","2022","1"
"DH_26","YES","FIN","2022","1"
"DH_26","MND_1","FRA","2022","1"
"DH_26","YES","GEO","2022","1"
"DH_26","MND_1","DEU","2022","1"
"DH_26","NO","GRC","2022","1"
"DH_26","MND_1","HUN","2022","1"
"DH_26","YES","ISL","2022","1"
"DH_26","MND_1","IRL","2022","1"
"DH_26","YES","ISR","2022","1"
"DH_26","YES","ITA","2022","1"
"DH_26","YES","KAZ","2022","1"
"DH_26","NO","KGZ","2022","1"
"DH_26","MND_1","LVA","2022","1"
"DH_26","YES","LTU","2022","1"
"DH_26","NO","LUX","2022","1"
"DH_26","MND_1","MLT","2022","1"
"DH_26","MND_1","MCO","2022","1"
"DH_26","MND_1","MNE","2022","1"
"DH_26","MND_1","NLD","2022","1"
"DH_26","MND_1","MKD","2022","1"
"DH_26","YES","NOR","2022","1"
"DH_26","YES","POL","2022","1"
"DH_26","MND_1","PRT","2022","1"
"DH_26","NO","MDA","2022","1"
"DH_26","YES","UZB","2022","1"
"DH_26","MND_1","ROU","2022","1"
"DH_26","YES","RUS","2022","1"
"DH_26","MND_1","SMR","2022","1"
"DH_26","YES","SRB","2022","1"
"DH_26","MND_1","SVK","2022","1"
"DH_26","NO","SVN","2022","1"
"DH_26","YES","ESP","2022","1"
"DH_26","YES","SWE","2022","1"
"DH_26","YES","CHE","2022","1"
"DH_26","YES","TJK","2022","1"
"DH_26","YES","TKM","2022","1"
"DH_26","YES","TUR","2022","1"
"DH_26","YES","UKR","2022","1"
"DH_26","NO","GBR","2022","1"
"DH_27","YES_1","ALB","2022","1"
"DH_27","YES_1","AND","2022","1"
"DH_27","YES_1","ARM","2022","1"
"DH_27","YES_1","AUT","2022","1"
"DH_27","YES_1","AZE","2022","1"
"DH_27","YES_1","BLR","2022","1"
"DH_27","YES_1","BEL","2022","1"
"DH_27","MND_1","BIH","2022","1"
"DH_27","MND_1","BGR","2022","1"
"DH_27","YES_1","HRV","2022","1"
"DH_27","YES_1","CYP","2022","1"
"DH_27","YES_1","CZE","2022","1"
"DH_27","YES_1","DNK","2022","1"
"DH_27","YES_1","EST","2022","1"
"DH_27","YES_1","FIN","2022","1"
"DH_27","YES_1","FRA","2022","1"
"DH_27","YES_1","GEO","2022","1"
"DH_27","YES_1","DEU","2022","1"
"DH_27","YES_2","GRC","2022","1"
"DH_27","YES_1","HUN","2022","1"
"DH_27","YES_1","ISL","2022","1"
"DH_27","MND_1","IRL","2022","1"
"DH_27","YES_1","ISR","2022","1"
"DH_27","YES_1","ITA","2022","1"
"DH_27","YES_1","KAZ","2022","1"
"DH_27","NO","KGZ","2022","1"
"DH_27","YES_1","LVA","2022","1"
"DH_27","YES_1","LTU","2022","1"
"DH_27","YES_3","LUX","2022","1"
"DH_27","YES_1","MLT","2022","1"
"DH_27","MND_1","MCO","2022","1"
"DH_27","YES_1","MNE","2022","1"
"DH_27","YES_1","NLD","2022","1"
"DH_27","YES_1","MKD","2022","1"
"DH_27","YES_1","NOR","2022","1"
"DH_27","YES_1","POL","2022","1"
"DH_27","YES_1","PRT","2022","1"
"DH_27","YES_2","MDA","2022","1"
"DH_27","YES_2","UZB","2022","1"
"DH_27","YES_1","ROU","2022","1"
"DH_27","YES_1","RUS","2022","1"
"DH_27","YES_1","SMR","2022","1"
"DH_27","YES_1","SRB","2022","1"
"DH_27","YES_1","SVK","2022","1"
"DH_27","YES_2","SVN","2022","1"
"DH_27","YES_1","ESP","2022","1"
"DH_27","YES_1","SWE","2022","1"
"DH_27","YES_2","CHE","2022","1"
"DH_27","YES_2","TJK","2022","1"
"DH_27","YES_1","TKM","2022","1"
"DH_27","YES_1","TUR","2022","1"
"DH_27","YES_1","UKR","2022","1"
"DH_27","YES_1","GBR","2022","1"
"DH_28","YES_1","ALB","2022","1"
"DH_28","YES_1","AND","2022","1"
"DH_28","YES_1","ARM","2022","1"
"DH_28","YES_1","AUT","2022","1"
"DH_28","YES_2","AZE","2022","1"
"DH_28","YES_1","BLR","2022","1"
"DH_28","YES_1","BEL","2022","1"
"DH_28","MND_1","BIH","2022","1"
